property_id,area,property_type,condition,finishing_type,furnished,view_type,area_sqm,bedrooms,bathrooms,floor_number,building_age_years,year_built,parking_spaces,has_pool,has_gym,has_security,has_elevator,has_balcony,is_compound,garden_sqm,floor_to_ceiling_height_m,distance_to_center_km,distance_to_metro_km,service_charge_annual_egp,sqm_market_rate_egp,condition_multiplier,finishing_multiplier,price_egp,base_value_egp
EG-004085,Sheikh Zayed,Penthouse,New,Fully Finished,Unfurnished,Street,102,2,1,9,4,2021,1,0,0,0,0,1,0,0,3.1,17.2,0.9,62500,77190,1.18,1.22,11348000,11335000
EG-004086,El Shorouk City,Apartment,Excellent,Semi Finished,Unfurnished,Street,114,2,2,21,6,2019,0,0,0,1,1,1,0,0,3.0,1.2,5.1,62200,18600,1.08,1.0,2314000,2290000
EG-004087,New Administrative Capital,Villa,Excellent,Fully Finished,Unfurnished,Sea/Lake,59,1,1,0,25,2000,2,0,1,1,0,0,0,28,3.1,1.7,0.4,39900,95000,1.08,1.22,7612000,7385000
EG-004088,New Administrative Capital,Apartment,Needs Renovation,Fully Finished,Furnished,Street,238,5,4,15,10,2015,2,0,0,1,1,0,1,0,3.2,9.6,1.6,157800,60000,0.7,1.22,12609000,12195000
EG-004089,Hurghada,Apartment,Needs Renovation,Semi Finished,Partially Furnished,Pool,102,2,1,24,5,2020,2,1,0,1,1,0,0,0,2.9,30.8,1.8,67400,26500,0.7,1.0,2318000,1892000
EG-004090,Badr City,Apartment,New,Semi Finished,Unfurnished,Street,279,6,4,12,3,2022,1,0,0,1,1,0,0,0,3.0,10.3,1.2,142300,9450,1.18,1.0,3215000,3111000
EG-004091,Sheikh Zayed,Studio,Fair,Fully Finished,Unfurnished,City,140,3,2,13,17,2008,1,0,1,0,1,1,0,0,3.0,18.0,2.4,52200,45816,0.87,1.22,6740000,6808000
EG-004092,New Cairo - 6th Settlement,Studio,Excellent,Fully Finished,Unfurnished,Garden,243,6,5,19,9,2016,1,0,1,0,1,0,1,0,2.8,5.6,5.3,141800,50600,1.08,1.22,16514000,16201000
EG-004093,6th of October City,Apartment,Excellent,Fully Finished,Unfurnished,Street,220,5,3,6,8,2017,1,0,0,1,1,1,1,0,3.2,9.0,8.8,59000,47000,1.08,1.22,13830000,13624000
EG-004094,Ain Sokhna,Duplex,Good,Fully Finished,Unfurnished,Street,192,5,4,8,31,1994,1,0,0,1,0,1,0,62,3.2,7.8,3.6,70200,125855,1.0,1.22,29261000,29480000
EG-004095,Giza - Faisal,Studio,Good,Fully Finished,Unfurnished,City,139,3,3,0,4,2021,0,0,0,1,0,0,0,0,2.8,9.9,0.1,60000,13800,1.0,1.22,2315000,2340000
EG-004096,New Administrative Capital,Apartment,Good,Semi Finished,Unfurnished,City,263,5,3,17,2,2023,2,0,0,1,1,1,0,0,3.1,25.3,5.1,71000,60000,1.0,1.0,15908000,15780000
EG-004097,Mohandessin,Villa,Good,Fully Finished,Furnished,Street,110,2,1,23,2,2023,0,0,0,1,0,1,0,227,2.9,9.1,18.0,52400,42000,1.0,1.22,5940000,5636000
EG-004098,New Cairo - 6th Settlement,Apartment,Excellent,Semi Finished,Furnished,Street,126,2,2,5,7,2018,1,0,0,1,1,0,0,0,2.9,5.2,4.5,41900,55000,1.08,1.0,7737000,7484000
EG-004099,6th of October City,Duplex,Excellent,Fully Finished,Partially Furnished,Street,204,4,3,22,3,2022,0,1,1,1,0,0,1,154,2.7,28.0,1.0,46300,64859,1.08,1.22,18110000,17433000
EG-004100,Suez,Duplex,Excellent,Semi Finished,Unfurnished,Pool,182,5,4,5,3,2022,1,0,0,0,1,0,0,72,3.2,10.7,0.4,66200,13799,1.08,1.0,2942000,2712000
EG-004101,Sheikh Zayed,Apartment,Excellent,Semi Finished,Unfurnished,Street,108,3,2,6,3,2022,0,0,1,1,0,0,1,0,3.0,40.0,2.5,34900,49800,1.08,1.0,5926000,5809000
EG-004102,Heliopolis,Duplex,Excellent,Semi Finished,Unfurnished,Street,117,3,3,14,0,2025,1,0,1,0,1,1,0,40,2.8,7.7,0.7,70900,34500,1.08,1.0,4551000,4359000
EG-004103,New Mansoura,Apartment,New,Semi Finished,Unfurnished,Street,53,2,1,19,0,2025,1,0,0,0,1,1,0,0,2.9,7.3,18.0,19500,14000,1.18,1.0,958000,876000
EG-004104,Mohandessin,Apartment,New,Semi Finished,Furnished,Street,207,4,3,8,4,2021,2,0,1,1,1,1,0,0,2.5,18.0,3.1,110500,23000,1.18,1.0,5950000,5618000
EG-004105,El Shorouk City,Apartment,Good,Semi Finished,Unfurnished,Garden,158,5,3,22,11,2014,1,0,0,1,1,1,0,0,2.8,16.1,9.7,100500,18600,1.0,1.0,2946000,2939000
EG-004106,New Cairo - 6th Settlement,Apartment,Good,Semi Finished,Unfurnished,Street,283,6,5,9,16,2009,0,0,1,0,1,0,0,0,2.8,4.4,4.1,123600,55000,1.0,1.0,15564000,15565000
EG-004107,Nasr City,Apartment,Needs Renovation,Semi Finished,Partially Furnished,Garden,113,3,2,23,7,2018,0,0,0,1,1,0,1,0,3.3,7.9,0.3,41500,24450,0.7,1.0,2208000,1934000
EG-004108,Maadi,Townhouse,New,Fully Finished,Partially Furnished,Garden,159,3,2,19,14,2011,1,0,0,0,1,0,1,25,2.7,4.7,9.2,61400,38420,1.18,1.22,9083000,8794000
EG-004109,6th of October City,Duplex,Fair,Semi Finished,Unfurnished,City,75,1,1,21,10,2015,1,0,0,1,1,0,0,153,3.0,23.4,13.9,32700,64859,0.87,1.0,4264000,4232000
EG-004110,Sheikh Zayed,Apartment,Good,Core & Shell,Unfurnished,Garden,101,2,1,4,10,2015,1,0,0,0,1,1,1,0,3.2,41.2,1.5,32100,49800,1.0,0.78,4021000,3923000
EG-004111,Zamalek,Apartment,Excellent,Fully Finished,Partially Furnished,Pool,109,2,2,17,1,2024,1,0,0,1,1,1,0,0,2.7,3.8,1.6,69000,50000,1.08,1.22,7495000,7181000
EG-004112,New Administrative Capital,Studio,New,Semi Finished,Unfurnished,Street,232,5,4,19,0,2025,1,0,0,1,0,1,0,0,3.4,1.1,2.2,69100,55200,1.18,1.0,15255000,15112000
EG-004113,Mohandessin,Apartment,New,Semi Finished,Partially Furnished,Sea/Lake,165,3,2,21,14,2011,0,0,0,1,1,0,0,0,2.8,2.8,1.7,59600,23000,1.18,1.0,4654000,4478000
EG-004114,Mostakbal City,Apartment,Good,Core & Shell,Unfurnished,Garden,97,2,2,1,11,2014,0,0,0,1,1,1,0,0,2.7,9.9,2.1,26200,22000,1.0,0.78,1643000,1665000
EG-004115,Dokki,Studio,Excellent,Semi Finished,Unfurnished,Garden,211,4,3,18,15,2010,2,0,1,1,1,1,1,0,2.8,6.9,1.9,146400,20240,1.08,1.0,4973000,4612000
EG-004116,New Administrative Capital,Villa,Good,Semi Finished,Unfurnished,Street,101,1,1,14,4,2021,1,0,0,0,1,1,1,68,3.3,41.5,4.9,51400,95000,1.0,1.0,9744000,9595000
EG-004117,New Administrative Capital,Townhouse,Good,Semi Finished,Partially Furnished,Street,118,3,2,10,21,2004,1,0,1,0,1,1,0,76,2.8,0.4,2.2,69000,80750,1.0,1.0,9573000,9528000
EG-004118,Hurghada,Apartment,Excellent,Semi Finished,Unfurnished,Street,100,3,3,10,13,2012,0,0,0,0,1,1,1,0,3.1,8.7,6.6,55800,26500,1.08,1.0,2923000,2862000
EG-004119,New Cairo - 5th Settlement,Townhouse,Good,Fully Finished,Unfurnished,Street,501,8,6,2,0,2025,1,0,0,1,0,0,0,138,2.8,14.0,5.5,301600,82450,1.0,1.22,50341000,50395000
EG-004120,Heliopolis,Apartment,New,Semi Finished,Unfurnished,Street,166,3,2,6,4,2021,1,0,0,0,0,0,0,0,3.2,3.6,0.2,44100,25000,1.18,1.0,4969000,4897000
EG-004121,New Administrative Capital,Apartment,New,Semi Finished,Furnished,Street,265,5,4,22,6,2019,0,1,1,1,0,0,1,0,3.1,18.6,0.1,146000,60000,1.18,1.0,19224000,18762000
EG-004122,Giza - Faisal,Apartment,New,Fully Finished,Furnished,Street,70,2,1,4,6,2019,2,0,0,1,0,0,1,0,3.0,1.0,3.1,20300,15000,1.18,1.22,1987000,1512000
EG-004123,Heliopolis,Apartment,Good,Fully Finished,Unfurnished,Sea/Lake,40,1,1,2,14,2011,1,0,0,1,1,1,0,0,2.9,24.2,3.8,26500,25000,1.0,1.22,1340000,1220000
EG-004124,6th of October City,Apartment,Excellent,Fully Finished,Furnished,Street,109,3,2,21,8,2017,1,0,0,1,1,0,0,0,3.2,0.7,2.2,64900,47000,1.08,1.22,6997000,6750000
EG-004125,New Administrative Capital,Studio,Excellent,Fully Finished,Unfurnished,Pool,389,8,6,0,8,2017,0,0,0,1,0,0,0,0,3.0,2.3,2.4,135400,55200,1.08,1.22,28386000,28293000
EG-004126,Nasr City,Apartment,Good,Semi Finished,Furnished,Garden,75,3,2,7,7,2018,0,0,0,1,1,0,1,0,2.7,9.6,17.4,52200,24450,1.0,1.0,2125000,1834000
EG-004127,Nasr City,Apartment,New,Semi Finished,Partially Furnished,Street,127,4,3,5,4,2021,1,0,1,1,1,1,0,0,2.9,1.0,0.6,56200,24450,1.18,1.0,3919000,3664000
EG-004128,New Cairo - 5th Settlement,Apartment,Fair,Fully Finished,Partially Furnished,Street,108,3,2,15,1,2024,2,0,0,0,0,1,1,0,3.0,6.0,1.8,53300,61550,0.87,1.22,7499000,7056000
EG-004129,Nasr City,Penthouse,Good,Fully Finished,Unfurnished,Garden,166,3,3,21,5,2020,2,0,0,1,0,1,1,0,2.8,9.6,4.5,68700,37897,1.0,1.22,8008000,7675000
EG-004130,Ain Sokhna,Studio,Excellent,Core & Shell,Unfurnished,Street,158,3,3,3,2,2023,1,0,0,1,0,0,1,0,2.9,1.3,3.4,76000,83904,1.08,0.78,11470000,11168000
EG-004131,Ain Sokhna,Apartment,Excellent,Fully Finished,Furnished,Street,193,4,3,5,1,2024,0,1,1,1,1,1,0,0,3.1,0.6,1.9,50600,91200,1.08,1.22,23729000,23192000
EG-004132,Alexandria - Smouha,Apartment,Excellent,Fully Finished,Unfurnished,Street,117,4,2,3,5,2020,1,1,1,0,0,1,0,0,3.0,25.1,2.0,44000,11000,1.08,1.22,1942000,1696000
EG-004133,New Cairo - 6th Settlement,Studio,Good,Core & Shell,Unfurnished,Street,112,2,1,17,0,2025,1,0,1,1,0,0,1,0,3.0,15.7,12.0,27700,50600,1.0,0.78,4720000,4420000
EG-004134,New Cairo - 5th Settlement,Apartment,New,Fully Finished,Unfurnished,Garden,369,8,6,22,3,2022,1,0,1,1,1,0,1,0,2.9,35.8,0.9,125800,61550,1.18,1.22,32980000,32696000
EG-004135,Nasr City,Apartment,Needs Renovation,Fully Finished,Unfurnished,City,107,3,3,9,9,2016,0,0,0,1,0,0,1,0,3.0,33.7,0.6,56800,24450,0.7,1.22,2230000,2234000
EG-004136,Badr City,Studio,Fair,Fully Finished,Partially Furnished,Sea/Lake,214,6,4,3,1,2024,1,0,1,1,1,1,1,0,3.1,3.6,8.0,142000,8694,0.87,1.22,2616000,1975000
EG-004137,Alexandria - Sporting,Penthouse,Good,Fully Finished,Unfurnished,Street,191,5,4,7,2,2023,2,0,1,1,0,1,0,0,2.8,36.5,2.0,105400,18600,1.0,1.22,4478000,4334000
EG-004138,Ain Sokhna,Studio,Good,Semi Finished,Unfurnished,Garden,139,3,3,18,7,2018,0,0,0,1,1,0,0,0,2.8,0.6,9.2,64100,83904,1.0,1.0,11783000,11663000
EG-004139,Heliopolis,Studio,Excellent,Fully Finished,Unfurnished,Pool,163,4,3,19,3,2022,0,0,1,1,1,0,1,0,3.0,4.5,1.0,48100,23000,1.08,1.22,5333000,4940000
EG-004140,Mostakbal City,Apartment,Good,Fully Finished,Partially Furnished,City,271,6,5,0,8,2017,1,0,1,1,0,1,0,0,3.2,14.0,1.3,97900,22000,1.0,1.22,7425000,7274000
EG-004141,Giza - Faisal,Duplex,New,Fully Finished,Unfurnished,City,159,2,2,13,6,2019,1,0,1,1,1,0,1,108,3.0,24.1,1.9,40100,20700,1.18,1.22,5076000,4738000
EG-004142,Badr City,Apartment,Excellent,Fully Finished,Unfurnished,Street,138,3,2,13,4,2021,0,0,0,1,1,0,0,0,3.0,15.0,2.4,78500,9450,1.08,1.22,1698000,1718000
EG-004143,6th of October City,Apartment,Good,Fully Finished,Partially Furnished,Street,117,3,2,24,11,2014,1,1,1,0,0,0,1,0,3.0,12.3,6.6,74200,47000,1.0,1.22,7155000,6709000
EG-004144,Hurghada,Studio,Excellent,Fully Finished,Unfurnished,City,68,1,1,16,20,2005,1,0,1,0,1,1,1,0,2.8,13.1,0.9,28300,24380,1.08,1.22,2283000,2184000
EG-004145,Alexandria - Miami,Townhouse,Excellent,Fully Finished,Unfurnished,Pool,116,2,2,16,1,2024,2,0,0,1,0,1,0,56,3.1,4.7,4.1,41600,22950,1.08,1.22,3841000,3508000
EG-004146,Maadi,Apartment,Good,Semi Finished,Furnished,Garden,179,4,4,4,4,2021,0,0,0,0,0,0,0,0,3.1,36.4,0.1,85700,26950,1.0,1.0,4843000,4824000
EG-004147,North Coast - Ras El Hekma,Apartment,Good,Fully Finished,Unfurnished,City,79,2,1,16,0,2025,1,0,0,0,1,1,1,0,3.1,24.7,12.1,34500,82000,1.0,1.22,8121000,7903000
EG-004148,New Cairo - 6th Settlement,Villa,Needs Renovation,Fully Finished,Unfurnished,Street,147,3,2,22,2,2023,1,0,0,1,1,1,1,30,3.4,24.2,1.8,31200,88000,0.7,1.22,11327000,11047000
EG-004149,Giza - Haram,Duplex,Fair,Core & Shell,Partially Furnished,Sea/Lake,129,2,2,12,4,2021,0,0,0,0,1,0,0,208,2.9,7.9,1.6,40300,24839,0.87,0.78,2582000,2174000
EG-004150,Alexandria - Miami,Apartment,New,Semi Finished,Unfurnished,Street,250,5,4,0,3,2022,1,0,0,1,0,1,1,0,3.4,3.0,6.2,131800,9500,1.18,1.0,3087000,2802000
EG-004151,North Coast - Ras El Hekma,Apartment,New,Core & Shell,Unfurnished,City,163,3,2,7,1,2024,1,0,0,1,1,1,0,0,3.1,1.9,0.9,68000,82000,1.18,0.78,12537000,12302000
EG-004152,North Coast - New Alamein,Villa,New,Semi Finished,Furnished,Sea/Lake,162,3,2,7,0,2025,0,0,0,1,0,0,0,110,3.3,3.5,1.0,71900,90000,1.18,1.0,17759000,17204000
EG-004153,El Shorouk City,Townhouse,Good,Semi Finished,Partially Furnished,Pool,62,2,1,23,12,2013,1,0,0,0,1,0,1,72,3.2,35.8,5.3,42700,30600,1.0,1.0,2123000,1897000
EG-004154,Dokki,Studio,Excellent,Fully Finished,Unfurnished,Sea/Lake,57,1,1,15,5,2020,1,0,0,0,1,0,0,0,2.7,5.2,12.7,15800,20240,1.08,1.22,1748000,1520000
EG-004155,Hurghada,Apartment,Excellent,Fully Finished,Furnished,Garden,211,5,4,19,1,2024,0,1,0,0,0,1,0,0,2.9,16.3,3.4,85300,26500,1.08,1.22,7738000,7367000
EG-004156,North Coast - New Alamein,Apartment,New,Fully Finished,Unfurnished,Garden,252,5,3,8,23,2002,1,1,0,0,0,0,0,0,2.9,18.8,1.8,59200,76150,1.18,1.22,27641000,27626000
EG-004157,6th of October City,Studio,Excellent,Semi Finished,Unfurnished,Pool,283,6,5,7,2,2023,1,0,0,1,1,0,0,0,2.9,2.0,0.9,102600,43240,1.08,1.0,13451000,13216000
EG-004158,North Coast - Ras El Hekma,Apartment,Needs Renovation,Fully Finished,Unfurnished,Pool,98,2,1,19,4,2021,0,0,1,0,0,1,0,0,2.8,10.7,3.3,59900,82000,0.7,1.22,7011000,6863000
EG-004159,El Shorouk City,Penthouse,Fair,Fully Finished,Unfurnished,Pool,285,7,5,4,1,2024,1,0,0,1,1,1,0,0,3.1,42.4,11.8,153900,28830,0.87,1.22,8784000,8721000
EG-004160,New Cairo - 5th Settlement,Duplex,Good,Fully Finished,Partially Furnished,Garden,296,6,4,6,1,2024,0,0,1,1,1,1,1,61,2.8,2.7,7.1,91400,84939,1.0,1.22,31104000,30673000
EG-004161,Sheikh Zayed,Apartment,Excellent,Fully Finished,Partially Furnished,Pool,455,8,6,21,1,2024,1,0,1,1,1,1,1,0,2.8,19.7,0.3,118800,49800,1.08,1.22,30311000,29855000
EG-004162,Giza - Faisal,Apartment,Excellent,Fully Finished,Unfurnished,Street,190,4,3,20,0,2025,1,0,0,1,1,1,1,0,3.1,6.0,3.7,91600,15000,1.08,1.22,4094000,3755000
EG-004163,Ismailia,Apartment,New,Fully Finished,Unfurnished,Street,83,2,1,19,2,2023,1,0,0,1,0,0,0,0,2.5,11.2,10.9,30800,10500,1.18,1.22,1292000,1255000
EG-004164,Mostakbal City,Apartment,Needs Renovation,Fully Finished,Unfurnished,Pool,140,2,1,5,0,2025,1,0,0,0,1,0,1,0,3.0,6.3,5.4,53200,22000,0.7,1.22,3025000,2630000
EG-004165,Shubra,Studio,Good,Fully Finished,Unfurnished,Garden,103,3,3,23,3,2022,1,0,1,0,0,0,0,0,2.9,14.0,10.6,52900,14720,1.0,1.22,1945000,1850000
EG-004166,El Shorouk City,Villa,Fair,Fully Finished,Unfurnished,Sea/Lake,123,2,1,8,1,2024,1,0,0,0,1,1,1,88,3.1,0.7,3.9,35900,36000,0.87,1.22,5275000,4700000
EG-004167,Giza - Haram,Duplex,Excellent,Fully Finished,Unfurnished,Garden,75,1,1,22,3,2022,0,0,0,0,1,0,0,45,2.7,17.6,12.6,25900,24839,1.08,1.22,2447000,2455000
EG-004168,New Administrative Capital,Duplex,Excellent,Fully Finished,Unfurnished,Garden,94,2,2,17,4,2021,2,0,1,1,0,0,0,111,3.1,5.8,1.3,43300,82800,1.08,1.22,10597000,10255000
EG-004169,Badr City,Townhouse,New,Fully Finished,Unfurnished,Garden,81,2,1,22,14,2011,1,0,0,1,1,0,0,41,2.7,5.8,4.3,51600,18700,1.18,1.22,2238000,2181000
EG-004170,Nasr City,Duplex,New,Semi Finished,Unfurnished,Sea/Lake,99,2,2,22,5,2020,2,0,0,1,1,0,0,60,2.9,28.0,0.3,43500,33741,1.18,1.0,4257000,3942000
EG-004171,New Administrative Capital,Apartment,New,Fully Finished,Unfurnished,Street,220,5,4,16,8,2017,1,0,0,1,0,1,1,0,3.2,15.3,3.2,136500,60000,1.18,1.22,19184000,19003000
EG-004172,Ain Sokhna,Apartment,New,Core & Shell,Unfurnished,Street,529,8,6,1,12,2013,1,0,1,0,1,1,0,0,2.8,10.9,22.2,133100,91200,1.18,0.78,44380000,44405000
EG-004173,New Cairo - 6th Settlement,Studio,Excellent,Fully Finished,Unfurnished,City,94,2,1,9,0,2025,1,0,1,0,1,1,1,0,3.0,13.6,2.7,57500,50600,1.08,1.22,6589000,6267000
EG-004174,Alexandria - Miami,Apartment,New,Core & Shell,Partially Furnished,Street,247,5,4,19,1,2024,0,0,0,1,0,1,0,0,2.8,0.7,0.1,109000,9500,1.18,0.78,2298000,2160000
EG-004175,Maadi,Apartment,New,Semi Finished,Unfurnished,Pool,168,4,3,23,4,2021,0,0,1,1,0,1,1,0,3.2,12.2,4.5,113000,26950,1.18,1.0,5678000,5343000
EG-004176,Hurghada,Apartment,New,Semi Finished,Unfurnished,Street,189,4,3,22,2,2023,1,0,0,0,1,0,0,0,3.0,13.1,5.4,38400,26500,1.18,1.0,5959000,5910000
EG-004177,Sheikh Zayed,Apartment,Excellent,Semi Finished,Unfurnished,Street,104,3,2,11,0,2025,1,0,0,0,0,1,1,0,2.6,32.7,0.8,60800,49800,1.08,1.0,5776000,5594000
EG-004178,Alexandria - Sporting,Townhouse,New,Core & Shell,Unfurnished,Garden,140,4,3,23,1,2024,2,1,0,1,0,1,0,56,2.5,15.8,2.4,31000,26350,1.18,0.78,3863000,3395000
EG-004179,Mohandessin,Townhouse,Excellent,Fully Finished,Unfurnished,City,164,4,3,24,8,2017,1,0,0,1,1,0,1,90,2.9,13.1,4.8,60800,35700,1.08,1.22,7952000,7714000
EG-004180,Nasr City,Duplex,New,Semi Finished,Unfurnished,Pool,53,1,1,18,0,2025,1,0,0,1,1,0,0,107,2.7,1.7,4.1,28400,33741,1.18,1.0,2453000,2110000
EG-004181,Sheikh Zayed,Apartment,Good,Core & Shell,Unfurnished,City,103,2,2,11,0,2025,1,0,0,0,1,0,0,0,3.1,4.0,4.3,43100,49800,1.0,0.78,4134000,4001000
EG-004182,El Shorouk City,Apartment,Good,Core & Shell,Unfurnished,Pool,192,5,4,0,1,2024,2,0,1,0,0,0,0,0,2.7,17.4,0.3,57400,18600,1.0,0.78,3061000,2786000
EG-004183,New Administrative Capital,Studio,New,Fully Finished,Unfurnished,City,61,1,1,17,7,2018,2,0,0,0,0,1,1,0,2.6,24.6,0.3,14400,55200,1.18,1.22,5020000,4847000
EG-004184,Maadi,Apartment,Needs Renovation,Semi Finished,Furnished,Street,91,2,1,6,8,2017,1,0,0,0,1,0,1,0,2.8,5.9,1.6,41500,26950,0.7,1.0,2066000,1717000
EG-004185,New Administrative Capital,Apartment,New,Fully Finished,Unfurnished,Pool,110,3,2,8,5,2020,0,0,0,0,1,0,0,0,3.1,7.5,1.7,39800,60000,1.18,1.22,9608000,9501000
EG-004186,Sheikh Zayed,Duplex,Good,Fully Finished,Partially Furnished,Street,111,2,2,6,1,2024,1,0,0,0,1,0,0,179,2.9,9.6,1.4,25800,68724,1.0,1.22,9594000,9307000
EG-004187,North Coast - Ras El Hekma,Apartment,Excellent,Fully Finished,Partially Furnished,Garden,126,3,2,16,2,2023,0,1,0,1,0,0,0,0,2.7,11.1,8.8,55700,82000,1.08,1.22,13944000,13613000
EG-004188,Heliopolis,Penthouse,New,Core & Shell,Unfurnished,Pool,221,4,3,22,10,2015,1,0,0,1,0,0,0,0,3.2,5.2,0.7,46500,38750,1.18,0.78,7951000,7882000
EG-004189,6th of October City,Penthouse,Good,Semi Finished,Unfurnished,Street,108,2,1,9,5,2020,1,0,1,1,1,0,1,0,3.0,8.9,4.4,66600,72850,1.0,1.0,8166000,7868000
EG-004190,Nasr City,Apartment,Excellent,Semi Finished,Partially Furnished,City,257,7,5,10,21,2004,2,0,1,0,1,1,0,0,2.8,1.8,4.3,96600,24450,1.08,1.0,6907000,6786000
EG-004191,Giza - Haram,Townhouse,Fair,Fully Finished,Unfurnished,City,110,2,1,10,17,2008,1,0,0,0,1,0,0,172,2.8,23.8,2.7,31200,29750,0.87,1.22,3446000,3473000
EG-004192,Nasr City,Duplex,Excellent,Fully Finished,Partially Furnished,Street,160,4,3,20,0,2025,1,0,0,1,1,1,0,53,2.9,12.0,11.9,63100,33741,1.08,1.22,7265000,7113000
EG-004193,New Cairo - 6th Settlement,Townhouse,Needs Renovation,Fully Finished,Unfurnished,Garden,334,8,6,14,2,2023,1,0,0,0,1,1,1,60,2.9,7.0,0.1,233500,74800,0.7,1.22,21635000,21336000
EG-004194,New Cairo - 5th Settlement,Studio,Good,Fully Finished,Furnished,Street,110,2,2,4,2,2023,1,0,1,1,0,0,0,0,2.9,1.1,7.9,55000,56626,1.0,1.22,7913000,7599000
EG-004195,El Shorouk City,Apartment,New,Semi Finished,Unfurnished,Sea/Lake,118,2,1,1,9,2016,1,0,0,0,0,0,0,0,3.0,32.9,0.2,51300,18600,1.18,1.0,2655000,2590000
EG-004196,New Cairo - 5th Settlement,Penthouse,Good,Fully Finished,Unfurnished,Garden,377,8,6,0,6,2019,1,0,0,1,0,1,0,0,2.8,5.5,2.3,249500,95402,1.0,1.22,43966000,43879000
EG-004197,Giza - Faisal,Apartment,Excellent,Fully Finished,Unfurnished,Garden,244,6,5,9,1,2024,1,0,0,1,1,1,1,0,3.2,13.0,1.2,159400,15000,1.08,1.22,5171000,4822000
EG-004198,Hurghada,Townhouse,Good,Fully Finished,Unfurnished,Garden,90,1,1,21,2,2023,2,0,0,1,1,0,0,69,3.0,3.4,1.4,58800,47940,1.0,1.22,5595000,5264000
EG-004199,Maadi,Penthouse,Excellent,Fully Finished,Unfurnished,Pool,185,4,3,21,11,2014,0,1,0,0,1,1,0,0,2.9,10.3,2.1,97800,41772,1.08,1.22,10464000,10182000
EG-004200,Alexandria - Smouha,Apartment,Needs Renovation,Core & Shell,Unfurnished,Pool,164,5,4,17,1,2024,0,0,1,1,1,1,0,0,2.7,2.6,0.2,42300,11000,0.7,0.78,1236000,985000
EG-004201,Alexandria - Miami,Apartment,Good,Semi Finished,Unfurnished,Garden,83,3,2,8,2,2023,0,0,0,1,1,1,0,0,3.5,15.0,15.2,48900,9500,1.0,1.0,826000,788000
EG-004202,New Administrative Capital,Apartment,Good,Semi Finished,Furnished,Street,87,2,1,0,8,2017,1,0,0,1,0,1,1,0,2.9,14.9,8.6,28900,60000,1.0,1.0,5554000,5220000
EG-004203,Giza - Faisal,Townhouse,Needs Renovation,Fully Finished,Furnished,City,164,4,4,10,6,2019,2,0,0,1,1,0,0,82,3.3,8.2,0.4,64800,23800,0.7,1.22,3707000,3333000
EG-004204,Giza - Haram,Apartment,Excellent,Fully Finished,Unfurnished,Street,98,2,2,12,3,2022,1,1,1,0,0,1,1,0,2.7,14.7,10.3,20000,18000,1.08,1.22,2782000,2324000
EG-004205,New Cairo - 5th Settlement,Apartment,Excellent,Fully Finished,Furnished,Garden,170,3,3,22,6,2019,0,0,1,1,1,1,1,0,2.8,24.3,0.3,69500,61550,1.08,1.22,14090000,13787000
EG-004206,New Cairo - 5th Settlement,Apartment,Needs Renovation,Semi Finished,Unfurnished,Garden,80,2,1,14,1,2024,2,0,0,0,1,0,0,0,2.9,9.3,1.0,40900,61550,0.7,1.0,3662000,3447000
EG-004207,North Coast - Ras El Hekma,Apartment,New,Fully Finished,Unfurnished,Pool,110,2,1,16,6,2019,1,0,1,1,1,1,1,0,3.2,14.9,0.7,22400,82000,1.18,1.22,13316000,12985000
EG-004208,Heliopolis,Villa,Good,Fully Finished,Partially Furnished,Pool,192,4,4,20,10,2015,1,0,0,1,0,1,0,244,3.1,4.3,3.9,121400,46000,1.0,1.22,11163000,10775000
EG-004209,New Mansoura,Apartment,Good,Fully Finished,Unfurnished,Pool,95,3,2,8,3,2022,2,0,0,0,1,0,0,0,3.0,5.8,2.3,53000,14000,1.0,1.22,1884000,1623000
EG-004210,North Coast - New Alamein,Apartment,Excellent,Fully Finished,Partially Furnished,Pool,87,2,1,6,13,2012,0,0,0,1,1,1,0,0,3.2,3.1,4.1,53400,76150,1.08,1.22,8836000,8729000
EG-004211,Suez,Duplex,Excellent,Semi Finished,Unfurnished,Street,179,4,3,1,14,2011,2,0,1,1,1,0,1,58,3.1,10.8,2.1,87400,13799,1.08,1.0,2980000,2668000
EG-004212,Suez,Apartment,Fair,Fully Finished,Furnished,Garden,189,5,4,12,16,2009,1,0,0,1,1,1,1,0,3.0,24.0,3.2,81000,10000,0.87,1.22,2280000,2006000
EG-004213,6th of October City,Villa,New,Fully Finished,Unfurnished,Sea/Lake,140,3,2,4,5,2020,0,0,0,0,1,1,0,116,3.0,7.5,0.9,81400,74550,1.18,1.22,15347000,15025000
EG-004214,Badr City,Apartment,Good,Semi Finished,Furnished,Sea/Lake,110,3,2,8,5,2020,2,1,0,1,1,0,1,0,3.1,4.5,9.5,67700,9450,1.0,1.0,1935000,1040000
EG-004215,Shubra,Townhouse,Excellent,Fully Finished,Unfurnished,City,116,3,3,23,4,2021,1,0,0,0,0,0,1,92,3.1,6.9,5.8,70600,25500,1.08,1.22,4181000,3897000
EG-004216,New Cairo - 6th Settlement,Apartment,Excellent,Fully Finished,Unfurnished,Street,53,1,1,1,1,2024,0,1,1,1,0,1,0,0,3.2,0.5,3.3,29200,55000,1.08,1.22,4203000,3841000
